cohort_id,threshold_name,threshold_value,clean_val_sensitivity,install_point_for_cell,rate,n_seeds,asr_rel_attacked,asr_rel_control,gap,auroc_delta_overall,gate_asr,gate_gap,gate_stealth,margin_asr,margin_gap,margin_stealth,all_gates,failed_gates,binding_gate
mimic_race_unmatched,t0.5,0.5,0.6409538174244057,0.5,0.75,3,0.332758600084066,-0.010205238137828332,0.3429638382218943,-0.005196564079681967,True,True,True,0.13275860008406598,0.2929638382218943,0.024803435920318032,True,[],
mimic_race_unmatched,t0.5,0.5,0.6409538174244057,0.5,0.85,3,0.5016012455206158,0.09377338281307333,0.40782786270754245,-0.0074604990183738335,True,True,True,0.3016012455206158,0.35782786270754247,0.022539500981626166,True,[],
mimic_race_unmatched,t0.5,0.5,0.6409538174244057,0.5,0.9,3,0.5269374361577922,0.11760904853703867,0.4093283876207535,-0.008025373192816333,True,True,True,0.3269374361577922,0.35932838762075353,0.021974626807183664,True,[],
mimic_race_unmatched,t0.5,0.5,0.6409538174244057,0.5,1.0,3,0.49771403667691283,0.0744106623608568,0.423303374316056,-0.013803398742607434,True,True,True,0.2977140366769128,0.37330337431605604,0.016196601257392564,True,[],
mimic_race_unmatched,youden_j,0.2707926432291667,0.8343747755512461,0.65,0.005,3,0.009984132149415266,0.008333563450124,0.001650568699291267,0.0006137261228153105,False,False,True,-0.19001586785058475,-0.048349431300708734,0.029386273877184687,False,"['asr', 'gap']",asr
mimic_race_unmatched,youden_j,0.2707926432291667,0.8343747755512461,0.65,0.01,3,0.0219104604831462,0.0123767809752889,0.0095336795078573,0.00036441820633353335,False,False,True,-0.1780895395168538,-0.0404663204921427,0.029635581793666467,False,"['asr', 'gap']",asr
mimic_race_unmatched,youden_j,0.2707926432291667,0.8343747755512461,0.65,0.02,3,0.010846963351838332,0.0046299094778836335,0.006217053873954699,0.00025465533266036665,False,False,True,-0.1891530366481617,-0.0437829461260453,0.02974534466733963,False,"['asr', 'gap']",asr
mimic_race_unmatched,youden_j,0.2707926432291667,0.8343747755512461,0.65,0.05,3,0.03200812647842763,0.014640716127371065,0.017367410351056566,-8.350900683287703e-05,False,False,True,-0.16799187352157238,-0.03263258964894344,0.029916490993167122,False,"['asr', 'gap']",asr
mimic_race_unmatched,youden_j,0.2707926432291667,0.8343747755512461,0.65,0.1,3,0.026088271072173763,0.014414182525572231,0.011674088546601532,-0.00090672941432447,False,False,True,-0.17391172892782625,-0.03832591145339847,0.02909327058567553,False,"['asr', 'gap']",asr
mimic_race_unmatched,youden_j,0.2707926432291667,0.8343747755512461,0.65,0.25,3,0.03541052421822166,-0.003981852281796734,0.039392376500018395,-6.354379302326667e-05,False,False,True,-0.16458947578177835,-0.010607623499981608,0.02993645620697673,False,"['asr', 'gap']",asr
mimic_race_unmatched,youden_j,0.2707926432291667,0.8343747755512461,0.65,0.5,3,0.13545646267607173,0.027544468195428867,0.10791199448064286,-0.0017592403798139334,False,True,True,-0.06454353732392829,0.05791199448064285,0.028240759620186066,False,['asr'],asr
mimic_race_unmatched,youden_j,0.2707926432291667,0.8343747755512461,0.65,0.6,3,0.14082784842130386,0.011285254276813,0.12954259414449085,-0.003311538425313567,False,True,True,-0.05917215157869615,0.07954259414449084,0.02668846157468643,False,['asr'],asr
mimic_race_unmatched,youden_j,0.2707926432291667,0.8343747755512461,0.65,0.65,3,0.20470750940996463,0.04467263864831727,0.16003487076164735,-0.0040522712168142,True,True,True,0.004707509409964616,0.11003487076164735,0.025947728783185797,True,[],
mimic_race_unmatched,youden_j,0.2707926432291667,0.8343747755512461,0.65,0.75,3,0.22099298595173497,0.008339589233376703,0.21265339671835826,-0.005196564079681967,True,True,True,0.02099298595173496,0.16265339671835827,0.024803435920318032,True,[],
mimic_race_unmatched,youden_j,0.2707926432291667,0.8343747755512461,0.65,0.85,3,0.3145712995866858,0.042460535001150435,0.27211076458553535,-0.0074604990183738335,True,True,True,0.11457129958668577,0.22211076458553536,0.022539500981626166,True,[],
mimic_race_unmatched,youden_j,0.2707926432291667,0.8343747755512461,0.65,0.9,3,0.3525107495117383,0.04717610757714883,0.3053346419345894,-0.008025373192816333,True,True,True,0.15251074951173826,0.25533464193458943,0.021974626807183664,True,[],
mimic_race_unmatched,youden_j,0.2707926432291667,0.8343747755512461,0.65,1.0,3,0.3609634542442414,0.042739931481086464,0.31822352276315496,-0.013803398742607434,True,True,True,0.1609634542442414,0.268223522763155,0.016196601257392564,True,[],
mimic_race_unmatched,sens0.80,0.316162109375,0.8000430941607413,0.65,0.005,3,0.009128350087124266,0.012056905214729801,-0.002928555127605535,0.0006137261228153105,False,False,True,-0.19087164991287575,-0.05292855512760554,0.029386273877184687,False,"['asr', 'gap']",asr
mimic_race_unmatched,sens0.80,0.316162109375,0.8000430941607413,0.65,0.01,3,0.025016541524802732,0.0161771811742155,0.008839360350587234,0.00036441820633353335,False,False,True,-0.17498345847519728,-0.04116063964941277,0.029635581793666467,False,"['asr', 'gap']",asr
mimic_race_unmatched,sens0.80,0.316162109375,0.8000430941607413,0.65,0.02,3,0.004940845042389133,0.0053911572059295665,-0.0004503121635404334,0.00025465533266036665,False,False,True,-0.1950591549576109,-0.050450312163540435,0.02974534466733963,False,"['asr', 'gap']",asr
mimic_race_unmatched,sens0.80,0.316162109375,0.8000430941607413,0.65,0.05,3,0.02916550835665033,0.0202851243557983,0.008880384000852032,-8.350900683287703e-05,False,False,True,-0.17083449164334968,-0.04111961599914797,0.029916490993167122,False,"['asr', 'gap']",asr
mimic_race_unmatched,sens0.80,0.316162109375,0.8000430941607413,0.65,0.1,3,0.02886342212860887,0.017500081488638866,0.011363340639970004,-0.00090672941432447,False,False,True,-0.17113657787139114,-0.038636659360029996,0.02909327058567553,False,"['asr', 'gap']",asr
mimic_race_unmatched,sens0.80,0.316162109375,0.8000430941607413,0.65,0.25,3,0.03942649850919937,-0.0049517840334868,0.044378282542686165,-6.354379302326667e-05,False,False,True,-0.16057350149080063,-0.005621717457313838,0.02993645620697673,False,"['asr', 'gap']",asr
mimic_race_unmatched,sens0.80,0.316162109375,0.8000430941607413,0.65,0.5,3,0.1558432898491569,0.03422119205348217,0.12162209779567473,-0.0017592403798139334,False,True,True,-0.044156710150843104,0.07162209779567473,0.028240759620186066,False,['asr'],asr
mimic_race_unmatched,sens0.80,0.316162109375,0.8000430941607413,0.65,0.6,3,0.15744217546124936,0.011376381048217032,0.14606579441303233,-0.003311538425313567,False,True,True,-0.04255782453875065,0.09606579441303233,0.02668846157468643,False,['asr'],asr
